Prow	Ppos	Dia_20	Gkva_10	Gkva_20	Hjd_20	Hjd_3	Host_10	Klyk_10	Klyk_20	Lev_3	Planta	Rad	Rak_10	Rak_20	Ruta	Sortnr	Vit_20	Vit_3	Origin	Trial
30	49	12.7	5	5	17.2	131	5	0	0	1	4	5	3	5	52	3	3	3	Finland	F628
30	50	8.9	5	5	14.2	123	5	0	0	1	5	5	3	5	52	3	3	3	Finland	F628
16	51	12.5	5	5	16.9	71	5	0	2	1	1	1	3	5	53	4	3	2	Finland	F628
16	52	10.4	5	5	17	113	5	0	0	1	2	1	4	5	53	4	3	3	Finland	F628
16	53	11.2	5	5	15.3	94	4	0	0	1	3	1	4	5	53	4	3	3	Finland	F628
16	54	12.9	5	5	15.7	106	5	0	0	1	4	1	4	5	53	4	3	3	Finland	F628
16	55	NA	NA	NA	NA	NA	NA	NA	NA	0	5	1	NA	NA	53	4	0	0	Finland	F628
17	51	NA	NA	NA	NA	118	NA	NA	NA	1	1	2	NA	NA	53	4	0	3	Finland	F628
17	52	10.3	5	5	15.7	110	3	0	0	1	2	2	3	5	53	4	3	3	Finland	F628
17	53	7.9	5	5	13.6	110	4	0	0	1	3	2	3	5	53	4	3	3	Finland	F628
17	54	14.7	5	5	17.9	116	5	0	0	1	4	2	3	5	53	4	3	3	Finland	F628
17	55	10.9	5	5	15.4	108	5	0	1	1	5	2	3	5	53	4	3	3	Finland	F628
18	51	18.7	5	5	19.9	140	5	0	0	1	1	3	3	5	53	4	3	3	Finland	F628
18	52	NA	NA	NA	NA	NA	NA	NA	NA	0	2	3	NA	NA	53	4	0	0	Finland	F628
18	53	10.7	5	5	15.3	101	5	0	0	1	3	3	3	5	53	4	3	3	Finland	F628
18	54	7	5	5	12.1	92	5	1	0	1	4	3	4	5	53	4	3	3	Finland	F628
18	55	8.7	3	5	13.9	132	4	0	2	1	5	3	2	5	53	4	3	3	Finland	F628
19	51	NA	NA	NA	NA	NA	NA	NA	NA	0	1	4	NA	NA	53	4	0	0	Finland	F628
19	52	17.4	5	5	18.9	153	2	0	0	1	2	4	2	7	53	4	3	3	Finland	F628
19	53	9.7	5	5	14.6	123	2	0	0	1	3	4	2	5	53	4	3	3	Finland	F628
19	54	18.2	5	5	19.6	150	1	0	0	1	4	4	2	7	53	4	3	3	Finland	F628
19	55	11.8	5	5	16.7	99	4	1	2	1	5	4	3	5	53	4	3	3	Finland	F628
20	51	NA	5	NA	NA	98	2	0	NA	1	1	5	3	NA	53	4	0	3	Finland	F628
20	52	11.7	5	5	15.2	111	3	0	1	1	2	5	2	5	53	4	3	3	Finland	F628
20	53	NA	NA	NA	NA	NA	NA	NA	NA	0	3	5	NA	NA	53	4	0	0	Finland	F628
20	54	10.9	3	5	15	112	3	0	0	1	4	5	3	5	53	4	3	3	Finland	F628
20	55	13.3	5	5	18.9	115	3	0	0	1	5	5	4	5	53	4	3	3	Finland	F628
21	51	13.8	5	5	16.4	122	5	0	0	1	1	1	2	5	54	6	3	3	Finland	F628
21	52	10.5	5	5	14.1	101	5	1	2	1	2	1	3	5	54	6	3	3	Finland	F628
21	53	9.5	3	5	15.4	85	4	0	1	1	3	1	3	5	54	6	3	3	Finland	F628
21	54	7.3	5	5	12.9	107	3	1	0	1	4	1	3	5	54	6	3	3	Finland	F628
21	55	9	5	5	13.3	133	3	0	0	1	5	1	2	5	54	6	3	3	Finland	F628
22	51	6	5	5	10.6	83	5	0	0	1	1	2	3	5	54	6	3	3	Finland	F628
22	52	11.5	5	5	15.7	139	3	1	0	1	2	2	5	3	54	6	3	3	Finland	F628
22	53	7	5	5	11.9	111	3	1	1	1	3	2	4	5	54	6	3	3	Finland	F628
22	54	9.5	5	5	15.2	82	3	0	0	1	4	2	4	5	54	6	3	3	Finland	F628
22	55	9.6	5	5	14.8	135	3	0	1	1	5	2	3	5	54	6	3	3	Finland	F628
23	51	12.7	5	5	15.7	122	4	0	0	1	1	3	3	5	54	6	3	3	Finland	F628
23	52	NA	1	NA	NA	96	2	2	NA	1	2	3	5	NA	54	6	0	3	Finland	F628
23	53	13.1	3	5	15	113	4	1	3	1	3	3	3	5	54	6	3	3	Finland	F628
23	54	12.4	5	5	14.9	125	5	1	1	1	4	3	3	5	54	6	3	3	Finland	F628
23	55	12.1	5	5	15.8	150	5	1	1	1	5	3	3	5	54	6	3	3	Finland	F628
24	51	4.2	7	5	9.5	82	3	0	0	1	1	4	4	5	54	6	2	3	Finland	F628
24	52	8.7	3	5	14.4	148	4	1	1	1	2	4	3	4	54	6	3	3	Finland	F628
24	53	11	5	5	14.1	77	4	1	1	1	3	4	3	5	54	6	3	3	Finland	F628
24	54	7.2	5	5	11.2	126	3	0	1	1	4	4	3	5	54	6	3	3	Finland	F628
24	55	12.7	5	5	15.1	97	2	0	0	1	5	4	3	5	54	6	3	3	Finland	F628
25	51	9.5	5	5	13.5	58	5	0	0	1	1	5	3	5	54	6	3	2	Finland	F628
25	52	14.2	3	5	16.6	141	4	0	0	1	2	5	3	5	54	6	3	3	Finland	F628
25	53	NA	NA	NA	NA	NA	NA	NA	NA	0	3	5	NA	NA	54	6	0	0	Finland	F628
25	54	NA	NA	NA	NA	NA	NA	NA	NA	0	4	5	NA	NA	54	6	0	0	Finland	F628
25	55	NA	NA	NA	NA	72	3	NA	NA	1	5	5	NA	NA	54	6	0	3	Finland	F628
26	51	9.3	5	5	14.4	108	3	1	1	1	1	1	3	5	55	5	3	3	Finland	F628
26	52	NA	NA	NA	NA	NA	NA	NA	NA	0	2	1	NA	NA	55	5	0	0	Finland	F628
26	53	NA	NA	NA	NA	NA	NA	NA	NA	0	3	1	NA	NA	55	5	0	0	Finland	F628
26	54	17	5	5	17	107	3	0	1	1	4	1	2	5	55	5	3	3	Finland	F628
26	55	NA	NA	NA	NA	NA	NA	NA	NA	0	5	1	NA	NA	55	5	0	0	Finland	F628
27	51	14.5	5	5	16.8	148	2	0	2	1	1	2	2	5	55	5	3	3	Finland	F628
27	52	NA	NA	NA	NA	NA	NA	NA	NA	0	2	2	NA	NA	55	5	0	0	Finland	F628
27	53	NA	NA	NA	NA	NA	NA	NA	NA	0	3	2	NA	NA	55	5	0	0	Finland	F628
27	54	NA	NA	NA	NA	NA	NA	NA	NA	0	4	2	NA	NA	55	5	0	0	Finland	F628
27	55	8.6	5	5	15.4	106	3	0	0	1	5	2	2	5	55	5	3	3	Finland	F628
28	51	11.9	5	5	14	108	4	0	1	1	1	3	3	5	55	5	3	3	Finland	F628
28	52	NA	NA	NA	NA	120	NA	NA	NA	1	2	3	NA	NA	55	5	0	3	Finland	F628
28	53	NA	NA	NA	NA	NA	NA	NA	NA	0	3	3	NA	NA	55	5	0	0	Finland	F628
28	54	13.9	5	5	15.7	107	5	0	0	1	4	3	2	5	55	5	3	3	Finland	F628
28	55	14.8	5	5	17.8	110	3	0	0	1	5	3	3	5	55	5	3	3	Finland	F628
29	51	6	5	5	9.5	84	2	1	1	1	1	4	4	5	55	5	3	3	Finland	F628
29	52	NA	NA	NA	NA	NA	NA	NA	NA	0	2	4	NA	NA	55	5	0	0	Finland	F628
29	53	NA	NA	NA	NA	NA	NA	NA	NA	0	3	4	NA	NA	55	5	0	0	Finland	F628
29	54	12.9	3	5	14.5	99	2	1	2	1	4	4	2	5	55	5	3	3	Finland	F628
29	55	9.5	5	5	15.4	120	2	0	0	1	5	4	2	5	55	5	3	3	Finland	F628
30	51	11.3	7	5	15.1	76	3	0	0	1	1	5	2	5	55	5	3	3	Finland	F628
30	52	15.5	5	5	14.9	113	1	0	0	1	2	5	2	5	55	5	3	3	Finland	F628
30	53	12.7	5	5	14.7	101	2	0	0	1	3	5	2	5	55	5	3	3	Finland	F628
30	54	10.9	5	5	14.4	126	3	1	2	1	4	5	3	5	55	5	3	3	Finland	F628
30	55	10.1	5	5	13.7	118	2	1	1	1	5	5	3	5	55	5	3	3	Finland	F628
21	56	9	5	5	13.2	86	2	0	0	1	1	1	3	5	56	15	3	3	Sweden	F628
21	57	8.1	5	5	12.8	102	2	0	1	1	2	1	3	5	56	15	3	3	Sweden	F628
21	58	10.8	5	5	13.9	129	3	1	1	1	3	1	4	3	56	15	3	3	Sweden	F628
21	59	5.8	9	5	11.5	114	1	0	1	1	4	1	4	5	56	15	3	3	Sweden	F628
21	60	9.5	5	5	10.8	119	1	1	3	1	5	1	4	5	56	15	3	3	Sweden	F628
22	56	8.4	3	5	14.6	101	3	1	0	1	1	2	4	5	56	15	3	3	Sweden	F628
22	57	7.7	3	5	12.9	133	2	1	1	1	2	2	4	4	56	15	3	3	Sweden	F628
22	58	12.3	3	5	13.9	113	2	1	2	1	3	2	3	5	56	15	3	3	Sweden	F628
22	59	10.7	5	5	12	137	3	1	1	1	4	2	4	5	56	15	3	3	Sweden	F628
22	60	4.9	5	5	9.8	76	1	0	3	1	5	2	4	5	56	15	2	3	Sweden	F628
23	56	11.3	5	5	14.8	125	3	0	0	1	1	3	3	5	56	15	3	3	Sweden	F628
23	57	11.5	5	5	12.7	108	3	0	0	1	2	3	3	5	56	15	3	3	Sweden	F628
23	58	11.7	5	5	13.8	106	3	0	0	1	3	3	4	4	56	15	3	3	Sweden	F628
23	59	NA	NA	NA	NA	NA	NA	NA	NA	0	4	3	NA	NA	56	15	0	0	Sweden	F628
23	60	6.8	3	5	10	105	2	1	2	1	5	3	4	5	56	15	3	3	Sweden	F628
24	56	NA	NA	NA	NA	NA	NA	NA	NA	0	1	4	NA	NA	56	15	0	0	Sweden	F628
24	57	5.5	5	5	8	83	1	1	2	1	2	4	4	5	56	15	3	3	Sweden	F628
24	58	8.4	3	5	11.7	146	3	1	3	1	3	4	4	3	56	15	3	3	Sweden	F628
24	59	7.6	3	5	11.3	107	2	2	0	1	4	4	4	5	56	15	3	3	Sweden	F628
24	60	11.3	5	5	15.1	130	3	1	0	1	5	4	4	5	56	15	3	3	Sweden	F628
25	56	4.8	3	5	5.7	138	1	2	1	1	1	5	4	5	56	15	2	3	Sweden	F628
25	57	6.5	3	5	10	96	3	1	2	1	2	5	4	5	56	15	3	3	Sweden	F628
25	58	6.5	3	5	11.5	109	3	1	1	1	3	5	4	5	56	15	3	3	Sweden	F628
25	59	4.9	5	5	7.4	86	2	1	0	1	4	5	4	5	56	15	3	3	Sweden	F628
25	60	10.6	3	5	12.6	160	1	1	2	1	5	5	3	5	56	15	3	3	Sweden	F628
26	56	16.8	3	5	17.4	151	3	1	1	1	1	1	3	5	57	115	3	3	Sweden	F628
26	57	14.4	5	5	17.4	108	5	0	0	1	2	1	3	6	57	113	3	3	Sweden	F628
26	58	NA	5	NA	NA	130	4	0	NA	1	3	1	3	NA	57	119	0	3	Sweden	F628
26	59	9.8	5	5	14.7	98	4	0	2	1	4	1	3	5	57	111	3	2	Sweden	F628
26	60	13.1	5	5	14.3	116	4	0	0	1	5	1	3	5	57	112	3	3	Sweden	F628
27	56	8.7	3	5	11.7	141	3	1	1	1	1	2	4	5	57	110	2	3	Sweden	F628
27	57	10.7	5	5	14.3	111	3	0	1	1	2	2	4	5	57	110	3	3	Sweden	F628
27	58	NA	NA	NA	NA	NA	NA	NA	NA	0	3	2	NA	NA	57	117	0	0	Sweden	F628
27	59	12.3	5	5	16.4	63	5	0	0	1	4	2	3	5	57	118	3	1	Sweden	F628
27	60	13.6	5	5	16.6	158	5	1	1	1	5	2	3	5	57	114	3	3	Sweden	F628
28	56	9.6	5	5	15.5	96	5	0	1	1	1	3	4	5	57	110	3	3	Sweden	F628
28	57	13	5	5	15.9	108	5	0	0	1	2	3	4	5	57	119	3	3	Sweden	F628
28	58	NA	NA	NA	NA	NA	NA	NA	NA	0	3	3	NA	NA	57	112	0	0	Sweden	F628
28	59	NA	NA	NA	NA	73	4	NA	NA	1	4	3	NA	NA	57	114	0	2	Sweden	F628
28	60	12.4	3	5	16.6	111	5	0	0	1	5	3	3	5	57	112	3	3	Sweden	F628
29	56	14	5	5	16.8	152	5	0	1	1	1	4	3	5	57	112	3	3	Sweden	F628
29	57	7.6	5	5	13.4	63	3	0	0	1	2	4	4	5	57	111	3	3	Sweden	F628
29	58	14.5	7	5	17.1	132	3	0	0	1	3	4	2	5	57	110	3	3	Sweden	F628
29	59	NA	NA	NA	NA	132	NA	NA	NA	1	4	4	NA	NA	57	112	0	3	Sweden	F628
29	60	10.9	5	5	14.4	98	3	0	0	1	5	4	3	5	57	111	3	2	Sweden	F628
30	56	12.3	3	5	15.8	146	5	0	1	1	1	5	4	5	57	119	3	3	Sweden	F628
30	57	9.5	5	5	13.8	122	5	0	1	1	2	5	3	5	57	117	3	3	Sweden	F628
30	58	NA	NA	NA	NA	NA	NA	NA	NA	0	3	5	NA	NA	57	112	0	0	Sweden	F628
30	59	16.5	3	5	16.9	96	5	0	0	1	4	5	4	3	57	119	3	3	Sweden	F628
30	60	8.7	3	5	10.1	102	4	2	1	1	5	5	4	5	57	114	3	3	Sweden	F628
1	1	NA	NA	NA	NA	53	NA	NA	NA	1	1	1	NA	NA	1	9	0	3	Sweden	F629
1	2	10.7	NA	5	12.7	95	NA	NA	3	1	2	1	NA	5	1	9	3	2	Sweden	F629
1	3	NA	NA	NA	NA	92	NA	NA	NA	1	3	1	NA	NA	1	9	0	3	Sweden	F629
1	4	NA	NA	NA	NA	NA	NA	NA	NA	0	4	1	NA	NA	1	9	0	0	Sweden	F629
1	5	NA	NA	NA	NA	NA	NA	NA	NA	0	5	1	NA	NA	1	9	0	0	Sweden	F629
2	1	13.4	NA	5	15	99	NA	NA	1	1	1	2	NA	5	1	9	3	3	Sweden	F629
2	2	13.1	NA	5	13.8	80	NA	NA	3	1	2	2	NA	3	1	9	3	3	Sweden	F629
2	3	11.5	NA	5	14.7	35	NA	NA	1	1	3	2	NA	6	1	9	3	3	Sweden	F629
2	4	NA	NA	NA	NA	92	NA	NA	NA	1	4	2	NA	NA	1	9	0	2	Sweden	F629
2	5	9.8	NA	6	13.6	98	NA	NA	3	1	5	2	NA	5	1	9	3	3	Sweden	F629
3	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	3	NA	NA	1	9	0	0	Sweden	F629
3	2	NA	NA	NA	NA	70	NA	NA	NA	1	2	3	NA	NA	1	9	0	2	Sweden	F629
3	3	16.3	NA	7	15	130	NA	NA	1	1	3	3	NA	7	1	9	3	3	Sweden	F629
3	4	NA	NA	NA	NA	NA	NA	NA	NA	0	4	3	NA	NA	1	9	0	0	Sweden	F629
3	5	5.9	NA	5	11	46	NA	NA	0	1	5	3	NA	5	1	9	3	3	Sweden	F629
4	1	8.7	NA	5	12.2	136	NA	NA	3	1	1	4	NA	5	1	9	3	3	Sweden	F629
4	2	13.2	NA	5	15.1	86	NA	NA	0	1	2	4	NA	5	1	9	3	2	Sweden	F629
4	3	4.9	NA	5	9.1	82	NA	NA	0	1	3	4	NA	5	1	9	3	3	Sweden	F629
4	4	NA	NA	NA	NA	75	NA	NA	NA	1	4	4	NA	NA	1	9	0	2	Sweden	F629
4	5	NA	NA	NA	NA	NA	NA	NA	NA	0	5	4	NA	NA	1	9	0	0	Sweden	F629
5	1	9.8	NA	6	14.7	96	NA	NA	2	1	1	5	NA	5	1	9	3	3	Sweden	F629
5	2	NA	NA	NA	NA	52	NA	NA	NA	1	2	5	NA	NA	1	9	0	3	Sweden	F629
5	3	12.3	NA	4	14.4	108	NA	NA	4	1	3	5	NA	5	1	9	3	3	Sweden	F629
5	4	9.6	NA	3	14.4	35	NA	NA	1	1	4	5	NA	5	1	9	3	3	Sweden	F629
5	5	NA	NA	NA	NA	108	NA	NA	NA	1	5	5	NA	NA	1	9	0	2	Sweden	F629
6	1	NA	NA	NA	NA	84	NA	NA	NA	1	1	1	NA	NA	2	2	0	3	Finland	F629
6	2	12.2	NA	7	14.7	41	NA	NA	0	1	2	1	NA	7	2	2	3	3	Finland	F629
6	3	8.4	NA	5	12.9	63	NA	NA	0	1	3	1	NA	5	2	2	3	3	Finland	F629
6	4	4.5	NA	5	8	70	NA	NA	0	1	4	1	NA	5	2	2	3	3	Finland	F629
6	5	NA	NA	NA	NA	90	NA	NA	NA	1	5	1	NA	NA	2	2	0	2	Finland	F629
7	1	8.7	NA	5	12.8	109	NA	NA	1	1	1	2	NA	5	2	2	3	3	Finland	F629
7	2	11.9	NA	5	14.2	56	NA	NA	2	1	2	2	NA	5	2	2	3	3	Finland	F629
7	3	NA	NA	NA	NA	NA	NA	NA	NA	0	3	2	NA	NA	2	2	0	0	Finland	F629
7	4	13.5	NA	5	15.2	40	NA	NA	0	1	4	2	NA	5	2	2	3	3	Finland	F629
7	5	14.7	NA	5	14.9	88	NA	NA	2	1	5	2	NA	5	2	2	3	3	Finland	F629
8	1	NA	NA	NA	NA	10	NA	NA	NA	1	1	3	NA	NA	2	2	0	2	Finland	F629
8	2	14.9	NA	5	16	115	NA	NA	5	1	2	3	NA	5	2	2	3	3	Finland	F629
8	3	NA	NA	NA	NA	25	NA	NA	NA	1	3	3	NA	NA	2	2	0	2	Finland	F629
8	4	8.1	NA	5	12.4	38	NA	NA	2	1	4	3	NA	5	2	2	3	3	Finland	F629
8	5	11.9	NA	5	14.5	105	NA	NA	1	1	5	3	NA	5	2	2	3	2	Finland	F629
9	1	10.9	NA	5	15.4	43	NA	NA	1	1	1	4	NA	5	2	2	3	3	Finland	F629
9	2	NA	NA	NA	NA	NA	NA	NA	NA	0	2	4	NA	NA	2	2	0	0	Finland	F629
9	3	NA	NA	NA	NA	NA	NA	NA	NA	0	3	4	NA	NA	2	2	0	0	Finland	F629
9	4	NA	NA	NA	NA	80	NA	NA	NA	1	4	4	NA	NA	2	2	0	2	Finland	F629
9	5	11.2	NA	5	15.1	95	NA	NA	4	1	5	4	NA	5	2	2	3	3	Finland	F629
10	1	17.8	NA	3	16	124	NA	NA	3	1	1	5	NA	5	2	2	3	3	Finland	F629
10	2	13.6	NA	5	14.7	112	NA	NA	2	1	2	5	NA	5	2	2	3	3	Finland	F629
10	3	13.9	NA	5	16.2	152	NA	NA	1	1	3	5	NA	6	2	2	3	3	Finland	F629
10	4	NA	NA	NA	NA	93	NA	NA	NA	1	4	5	NA	NA	2	2	0	2	Finland	F629
10	5	17.8	NA	5	15.4	108	NA	NA	3	1	5	5	NA	5	2	2	3	3	Finland	F629
11	1	14.6	NA	5	14.4	74	NA	NA	3	1	1	1	NA	5	3	121	3	3	Sweden	F629
11	2	NA	NA	NA	NA	30	NA	NA	NA	1	2	1	NA	NA	3	123	0	3	Sweden	F629
11	3	7.2	NA	5	8.4	80	NA	NA	2	1	3	1	NA	5	3	123	2	3	Sweden	F629
11	4	NA	NA	NA	NA	25	NA	NA	NA	1	4	1	NA	NA	3	125	0	2	Sweden	F629
11	5	NA	NA	NA	NA	NA	NA	NA	NA	0	5	1	NA	NA	3	124	0	0	Sweden	F629
12	1	11.8	NA	5	12.5	40	NA	NA	2	1	1	2	NA	5	3	120	3	3	Sweden	F629
12	2	13	NA	5	13.4	76	NA	NA	1	1	2	2	NA	7	3	122	3	3	Sweden	F629
12	3	NA	NA	NA	NA	NA	NA	NA	NA	0	3	2	NA	NA	3	120	0	0	Sweden	F629
12	4	NA	NA	NA	NA	60	NA	NA	NA	1	4	2	NA	NA	3	122	0	2	Sweden	F629
12	5	NA	NA	NA	NA	55	NA	NA	NA	1	5	2	NA	NA	3	126	0	2	Sweden	F629
13	1	12.9	NA	5	13.8	106	NA	NA	0	1	1	3	NA	5	3	127	3	3	Sweden	F629
13	2	8.2	NA	5	11.6	111	NA	NA	1	1	2	3	NA	3	3	123	3	3	Sweden	F629
13	3	10.7	NA	5	13.7	84	NA	NA	2	1	3	3	NA	5	3	122	3	3	Sweden	F629
13	4	11.9	NA	5	14.9	97	NA	NA	2	1	4	3	NA	5	3	121	3	3	Sweden	F629
13	5	13.2	NA	5	15.6	110	NA	NA	2	1	5	3	NA	3	3	121	3	3	Sweden	F629
14	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	4	NA	NA	3	125	0	0	Sweden	F629
14	2	10.4	NA	5	13.3	101	NA	NA	3	1	2	4	NA	5	3	126	3	3	Sweden	F629
14	3	11.8	NA	3	14.5	111	NA	NA	1	1	3	4	NA	5	3	128	3	3	Sweden	F629
14	4	10.6	NA	5	14.4	99	NA	NA	2	1	4	4	NA	7	3	129	3	3	Sweden	F629
14	5	9.8	NA	5	13.7	98	NA	NA	2	1	5	4	NA	5	3	129	3	3	Sweden	F629
15	1	13	NA	5	14.5	70	NA	NA	2	1	1	5	NA	5	3	126	3	3	Sweden	F629
15	2	NA	NA	NA	NA	NA	NA	NA	NA	0	2	5	NA	NA	3	124	0	0	Sweden	F629
15	3	8.2	NA	5	13.4	49	NA	NA	1	1	3	5	NA	5	3	127	3	3	Sweden	F629
15	4	11.7	NA	5	15	95	NA	NA	2	1	4	5	NA	5	3	128	3	3	Sweden	F629
15	5	NA	NA	NA	NA	98	NA	NA	NA	1	5	5	NA	NA	3	120	0	3	Sweden	F629
16	1	10.3	NA	5	14.1	43	NA	NA	1	1	1	1	NA	5	4	NA	3	2	Sweden	F629
16	2	8.2	NA	5	11.2	66	NA	NA	2	1	2	1	NA	5	4	NA	2	3	Sweden	F629
16	3	13	NA	5	14.5	40	NA	NA	1	1	3	1	NA	5	4	NA	3	3	Sweden	F629
16	4	NA	NA	NA	NA	NA	NA	NA	NA	0	4	1	NA	NA	4	NA	0	0	Sweden	F629
16	5	5.8	NA	3	7.7	98	NA	NA	9	1	5	1	NA	5	4	NA	2	3	Sweden	F629
17	1	12	NA	5	13.5	102	NA	NA	1	1	1	2	NA	5	4	NA	3	3	Sweden	F629
17	2	8.1	NA	6	12.8	52	NA	NA	1	1	2	2	NA	5	4	NA	3	3	Sweden	F629
17	3	9	NA	5	11.3	126	NA	NA	1	1	3	2	NA	3	4	NA	3	3	Sweden	F629
17	4	13.1	NA	5	14.8	128	NA	NA	1	1	4	2	NA	5	4	NA	3	3	Sweden	F629
17	5	15.5	NA	5	15.3	104	NA	NA	1	1	5	2	NA	5	4	NA	3	3	Sweden	F629
18	1	13	NA	3	11.4	119	NA	NA	3	1	1	3	NA	5	4	NA	3	3	Sweden	F629
18	2	10.4	NA	5	12.9	35	NA	NA	1	1	2	3	NA	3	4	NA	3	3	Sweden	F629
18	3	12.9	NA	5	13.3	35	NA	NA	1	1	3	3	NA	5	4	NA	3	3	Sweden	F629
18	4	7.5	NA	5	8.6	120	NA	NA	3	1	4	3	NA	5	4	NA	3	2	Sweden	F629
18	5	7	NA	5	7.5	98	NA	NA	1	1	5	3	NA	3	4	NA	2	2	Sweden	F629
1	6	6	NA	5	10.2	142	NA	NA	0	1	1	1	NA	5	5	134	3	3	Sweden	F629
1	7	9.7	NA	5	11.5	60	NA	NA	1	1	2	1	NA	5	5	138	3	3	Sweden	F629
1	8	10.1	NA	5	11.6	90	NA	NA	3	1	3	1	NA	5	5	139	3	2	Sweden	F629
1	9	13.7	NA	5	13.2	110	NA	NA	2	1	4	1	NA	5	5	133	3	3	Sweden	F629
1	10	7.9	NA	5	11.5	143	NA	NA	2	1	5	1	NA	3	5	131	3	3	Sweden	F629
2	6	13.6	NA	5	13.9	102	NA	NA	2	1	1	2	NA	5	5	139	3	3	Sweden	F629
2	7	NA	NA	NA	NA	NA	NA	NA	NA	0	2	2	NA	NA	5	130	0	0	Sweden	F629
2	8	NA	NA	NA	NA	92	NA	NA	NA	1	3	2	NA	NA	5	130	0	3	Sweden	F629
2	9	NA	NA	NA	NA	30	NA	NA	NA	1	4	2	NA	NA	5	131	0	2	Sweden	F629
2	10	9	NA	5	11.7	56	NA	NA	2	1	5	2	NA	5	5	137	3	3	Sweden	F629
3	6	16	NA	5	14.3	120	NA	NA	2	1	1	3	NA	5	5	139	3	3	Sweden	F629
3	7	NA	NA	NA	NA	101	NA	NA	NA	1	2	3	NA	NA	5	132	0	3	Sweden	F629
3	8	9.4	NA	5	11.1	100	NA	NA	4	1	3	3	NA	5	5	135	3	3	Sweden	F629
3	9	NA	NA	NA	NA	85	NA	NA	NA	1	4	3	NA	NA	5	130	0	3	Sweden	F629
3	10	15.5	NA	5	12.8	120	NA	NA	1	1	5	3	NA	5	5	136	3	3	Sweden	F629
4	6	3.4	NA	5	6.9	28	NA	NA	1	1	1	4	NA	5	5	135	1	2	Sweden	F629
4	7	7.8	NA	5	12.2	70	NA	NA	1	1	2	4	NA	5	5	137	3	2	Sweden	F629
4	8	NA	NA	NA	NA	NA	NA	NA	NA	0	3	4	NA	NA	5	133	0	0	Sweden	F629
4	9	NA	NA	NA	NA	NA	NA	NA	NA	0	4	4	NA	NA	5	132	0	0	Sweden	F629
4	10	NA	NA	NA	NA	NA	NA	NA	NA	0	5	4	NA	NA	5	134	0	0	Sweden	F629
5	6	12.9	NA	3	13.8	107	NA	NA	2	1	1	5	NA	5	5	138	3	3	Sweden	F629
5	7	11.5	NA	5	13.6	121	NA	NA	1	1	2	5	NA	5	5	132	3	3	Sweden	F629
5	8	9.7	NA	5	12.9	66	NA	NA	1	1	3	5	NA	5	5	135	3	3	Sweden	F629
5	9	NA	NA	NA	NA	NA	NA	NA	NA	0	4	5	NA	NA	5	138	0	0	Sweden	F629
5	10	8.5	NA	5	10.8	99	NA	NA	2	1	5	5	NA	5	5	133	3	3	Sweden	F629
6	6	12.1	NA	5	13.3	160	NA	NA	2	1	1	1	NA	6	6	8	3	3	Sweden	F629
6	7	10.9	NA	5	13	145	NA	NA	0	1	2	1	NA	5	6	8	3	3	Sweden	F629
6	8	13.7	NA	5	13.6	152	NA	NA	1	1	3	1	NA	5	6	8	3	3	Sweden	F629
6	9	NA	NA	NA	NA	15	NA	NA	NA	1	4	1	NA	NA	6	8	0	2	Sweden	F629
6	10	8.1	NA	5	12	118	NA	NA	2	1	5	1	NA	5	6	8	3	3	Sweden	F629
7	6	10.9	NA	5	13.7	124	NA	NA	2	1	1	2	NA	5	6	8	3	3	Sweden	F629
7	7	7.7	NA	5	11.4	115	NA	NA	2	1	2	2	NA	5	6	8	3	2	Sweden	F629
7	8	11.8	NA	5	12.4	136	NA	NA	1	1	3	2	NA	5	6	8	3	3	Sweden	F629
7	9	NA	NA	NA	NA	NA	NA	NA	NA	0	4	2	NA	NA	6	8	0	0	Sweden	F629
7	10	NA	NA	NA	NA	64	NA	NA	NA	1	5	2	NA	NA	6	8	0	1	Sweden	F629
8	6	NA	NA	NA	NA	NA	NA	NA	NA	0	1	3	NA	NA	6	8	0	0	Sweden	F629
8	7	NA	NA	NA	NA	150	NA	NA	NA	1	2	3	NA	NA	6	8	0	3	Sweden	F629
8	8	NA	NA	NA	NA	102	NA	NA	NA	1	3	3	NA	NA	6	8	0	3	Sweden	F629
8	9	11.5	NA	5	13.6	126	NA	NA	2	1	4	3	NA	7	6	8	3	3	Sweden	F629
8	10	NA	NA	NA	NA	135	NA	NA	NA	1	5	3	NA	NA	6	8	0	2	Sweden	F629
9	6	NA	NA	NA	NA	NA	NA	NA	NA	0	1	4	NA	NA	6	8	0	0	Sweden	F629
9	7	NA	NA	NA	NA	106	NA	NA	NA	1	2	4	NA	NA	6	8	0	3	Sweden	F629
9	8	13.4	NA	5	14.1	136	NA	NA	0	1	3	4	NA	7	6	8	3	3	Sweden	F629
9	9	17.6	NA	4	15	154	NA	NA	1	1	4	4	NA	5	6	8	3	3	Sweden	F629
9	10	8	NA	2	12.6	140	NA	NA	0	1	5	4	NA	5	6	8	3	3	Sweden	F629
10	6	4.1	NA	5	6.2	120	NA	NA	1	1	1	5	NA	5	6	8	1	3	Sweden	F629
10	7	14.3	NA	5	13.7	126	NA	NA	1	1	2	5	NA	5	6	8	3	3	Sweden	F629
10	8	13.1	NA	5	15.2	96	NA	NA	3	1	3	5	NA	5	6	8	3	3	Sweden	F629
